season,batter,pa_22g,ros_woba_delta_vs_prior,q10,q50,q90
2024,663837,72,0.0041366960409179865,-0.06111853206831724,-0.01255432482100538,0.03733620656274128
2024,663853,53,0.06196049785086727,-0.04423117655911074,0.019273668891570117,0.09260109630217994
2024,663886,77,-0.001337366646100624,-0.0621171387397732,-0.014373423637025928,0.03769560958259249
2024,663898,91,0.0008379335344083083,-0.07024910576947668,-0.01981267877720083,0.031294472427095155
2024,663993,96,-0.024100887855008135,-0.07055789967182372,-0.021521012725813138,0.029463553171996948
2024,664023,101,-0.0004688131189062861,-0.06597710179790106,-0.019200032928616773,0.026324817805480794
2024,664034,87,-0.03915585349241768,-0.06609761206535397,-0.020401438266728023,0.018944280082137666
2024,664040,79,0.008171696362973768,-0.0621171387397732,-0.01452198062171306,0.027087720178904984
2024,664056,83,-0.015947487141740047,-0.06440760294961762,-0.00462199739038982,0.038819838656040634
2024,664238,72,0.004276075598775908,-0.0766116213352172,-0.016720473132004032,0.04218995960436239
2024,664728,67,0.01472699139180278,-0.05516448406677482,0.00497469246600224,0.06501223144610035
2024,664761,87,0.014486544444636429,-0.05411348996588894,-0.008401321904368486,0.04302278799856374
2024,664774,64,-0.006077818085460263,-0.06086888040045335,-0.014706600222414101,0.04218995960436239
2024,664901,75,-0.059983250692445256,-0.05411348996588894,0.010941296259265043,0.07605820203980962
2024,664913,71,-0.013328360980008502,-0.08349021115824255,-0.024481962455076223,0.03771397546028893
2024,664983,76,0.013660551901920226,-0.07980611435088814,-0.034825359875417405,0.025897802977917387
2024,665019,58,0.008145416816359163,-0.03795308795396454,0.022893872661888026,0.09451923197005807
2024,665161,91,-0.01878787949440125,-0.05641163919204889,-0.009755553569736786,0.03318944886274833
2024,665487,95,-0.018576458934961904,-0.06550979673336538,-0.01995917817042564,0.03635525897086084
2024,665489,99,0.04682325552420169,-0.07775964872271607,-0.02548005617639465,0.022130857813511817
2024,665506,64,-0.01844981691298378,-0.05411348996588894,0.008128221397677493,0.07951261799422554
2024,665742,103,0.014662276187972834,-0.06445310361775253,-0.009755553569736786,0.04775335971486799
2024,665750,84,0.009609196734455261,-0.05411348996588894,0.0010701288190349545,0.06574857585310545
2024,665804,80,-0.008136200716845898,-0.05815839234956882,-0.009944138515302403,0.03310828226331525
2024,665828,85,0.005578549736671268,-0.04788250909941438,0.00576140794518315,0.06499019076819906
2024,665833,96,-0.0176652821004305,-0.07932743662539302,-0.029585912926567426,0.02638158907233712
2024,665839,78,-0.019822926374650496,-0.09352935642359556,-0.04045112434742043,0.01798830557055786
2024,665862,93,0.003396496808012739,-0.06914032126245911,-0.024011318572967177,0.01880232807766624
2024,665926,99,-0.042774521022478695,-0.06690844072828128,-0.024011318572967177,0.01967999200531345
2024,666018,62,0.07627450980392159,-0.04423117655911074,0.012628035481829614,0.0701814339274563
2024,666023,79,0.12324095657428988,-0.018631837163898324,0.06527092182298247,0.15866666666666665
2024,666134,92,-0.02768505620428069,-0.1007660455486542,-0.03818934762026294,0.021777070403464105
2024,666135,82,-0.07596330080394104,-0.057630525407338096,-0.008438392492860047,0.03987161407838302
2024,666139,79,-0.12829674123170398,-0.15633683896072986,-0.03838089984500731,0.021777070403464105
2024,666149,76,0.06418226381461678,-0.07980611435088814,-0.02539631154560057,0.03793372657876476
2024,666150,71,-0.11809163059163061,-0.09036754507628297,-0.03516602274951364,0.019062574745634886
2024,666152,67,0.09805128205128202,-0.010695388285209273,0.052430004763918514,0.15866666666666665
2024,666158,81,0.005515573268138785,-0.09036754507628297,-0.03367494890750705,0.021777070403464105
2024,666160,60,0.03370906640745708,-0.06217929685310552,0.0031333326659266914,0.0760782434619644
2024,666163,70,0.04156606512892186,-0.016788080222456453,0.04487867790595387,0.15317283950617283
2024,666176,68,-0.007031994669867647,-0.03716714589829523,0.022130857813511817,0.09574933077171843
2024,666181,89,-0.03579844465750509,-0.05656656101197466,-0.0027801258482477165,0.06320268854748606
2024,666182,96,-0.09703242976518689,-0.07966938932864584,-0.03485262008733625,0.022101765141501917
2024,666185,58,-0.04678124489783442,-0.07932743662539302,-0.029669449992254016,0.032226008358254676
2024,666310,81,0.08546504010481579,-0.042487508331863016,0.041215998507665164,0.15393757159221078
2024,666397,84,-0.09902625709077323,-0.08778998778998781,-0.036116140722095846,0.02638158907233712
2024,666624,93,-0.0588143467707572,-0.07775964872271607,-0.02648352410763516,0.01860418590432178
2024,666969,91,-0.05288926310743275,-0.06016768548640054,-0.014373423637025928,0.033335033253110616
2024,666971,103,-0.017625789379741352,-0.06086888040045335,-0.012948586771813542,0.02413646898600108
2024,667452,87,-0.09604493971501643,-0.04574384771464307,0.0010701288190349545,0.06235995850170267
2024,667472,54,0.10962962962962963,-0.04574384771464307,0.008866216578714503,0.0701814339274563
2024,667670,85,0.11721951103262873,-0.03440878668804864,0.02413646898600108,0.10320253795759754
2024,668227,91,-0.009781449111879004,-0.08332765374481915,-0.0396677078401701,0.01798830557055786
2024,668670,78,-0.05363252292928611,-0.08662093436980317,-0.02453446349766014,0.026287591399868693
2024,668709,82,0.06207370579079741,-0.054955216654563044,0.0105816194504334,0.07186310189856077
2024,668715,93,-0.013896501041773202,-0.04743959886919208,-0.0034437087178246784,0.04775335971486799
2024,668804,102,-0.003398526225048548,-0.07019872813990458,-0.024559324893730528,0.01446148022025845
2024,668832,68,-0.06014731801551046,-0.03904885478610515,0.01978526665028263,0.09574933077171843
2024,668885,76,0.01620382127266984,-0.07189696934836515,-0.006369824593692841,0.06527092182298247
2024,668901,84,0.08613931632878558,-0.034913891927353696,0.02413646898600108,0.09260109630217994
2024,668904,93,-0.1092407093988888,-0.06445310361775253,-0.024635076008952372,0.03286365127790419
2024,668930,84,0.02167320781175186,-0.04574384771464307,0.019273668891570117,0.07951261799422554
2024,668939,101,-0.047555337360464245,-0.06609761206535397,-0.02202775947840746,0.01446148022025845
2024,668942,77,-0.048663299316107855,-0.045877375156571254,0.00022410007913137298,0.04922007505098536
2024,669003,69,0.005414087718319971,-0.09036754507628297,-0.024901526484577496,0.026324817805480794
2024,669004,85,-0.025566408545376895,-0.04937852027080819,0.002186286952014671,0.04698021649869355
2024,669016,76,-0.002304252231695003,-0.05814479372861946,-0.0069523288825417695,0.04561507084585664
2024,669065,63,0.07971276929202564,-0.014367226004813338,0.052430004763918514,0.15393757159221078
2024,669127,80,0.03619958864689604,-0.04937852027080819,0.012779150197628542,0.07012475070216334
2024,669134,84,-0.004388019080402983,-0.04755902287247442,0.0105816194504334,0.06952882374769936
2024,669221,83,-0.04988298259910079,-0.07862571004726719,-0.03051974144379105,0.020506958822176236
2024,669222,91,-0.05408059778865243,-0.05433887167074947,-0.0014436748963835844,0.05439109605630177
2024,669224,78,0.018730538922155704,-0.06727957948145036,-0.006619439785726822,0.06527092182298247
2024,669234,73,0.005114257880861117,-0.057630525407338096,0.00497469246600224,0.06952882374769936
2024,669242,87,-0.0689043728738486,-0.07420631625620067,-0.01954227006784004,0.04561507084585664
2024,669257,92,-0.03393503743223503,-0.06699232913946529,-0.020291539439735662,0.029380254591522215
2024,669261,81,-0.05576426208501678,-0.07879518072289154,-0.01886726929064597,0.03514676113360321
2024,669289,81,-0.009499103155302224,-0.08078654410015196,-0.03176453980801808,0.026019588953114958
2024,669304,72,0.031102841801537107,-0.05206214406027815,0.006327253049579484,0.06499019076819906
2024,669357,89,-0.041128263672193355,-0.0649321524413437,-0.01786198516815729,0.0330626608168137
2024,669364,90,0.04022927689594352,-0.07189696934836515,-0.017408364045658986,0.04097609870038249
2024,669394,89,-0.013800980873019675,-0.08662093436980317,-0.03716714589829523,0.020506958822176236
2024,669701,76,0.04490984197737513,-0.05542327944167186,0.015186604890609912,0.07951261799422554
2024,669707,91,-0.07225488605952479,-0.08135990029709506,-0.02714094288327984,0.026019588953114958
2024,669720,68,0.02173951388007128,-0.08858857915177232,-0.035858920558460794,0.022101765141501917
2024,669911,79,0.08501193763217357,-0.035858920558460794,0.02176041666666667,0.10121138751169712
2024,670032,80,-0.00482743574107336,-0.07482044240523669,-0.023880459253126762,0.037245396233872075
2024,670042,60,0.057828811935742575,-0.07980611435088814,-0.023276863626200073,0.04561507084585664
2024,670156,51,-0.0077951728636660444,-0.04045112434742043,0.02555214023322165,0.12362423112353005
2024,670242,63,0.037987209046991655,-0.0901141909939171,-0.02648352410763516,0.03733620656274128
2024,670541,98,0.0036019901003353505,-0.07160808463215677,-0.02548005617639465,0.04218995960436239
2024,670623,93,-0.010120951442400217,-0.0652118814819011,-0.018848059454995902,0.033627910999310805
2024,670764,78,-0.023046985403729292,-0.0762566127750052,-0.007164257590832335,0.06527092182298247
2024,670770,95,-0.03453859892028749,-0.06690844072828128,-0.01954227006784004,0.02213903066354167
2024,671056,69,0.12917736259841522,-0.02655296277572311,0.026051079532687094,0.10492887325501651
2024,671213,90,-0.025467545796057478,-0.07489513168587092,-0.02538741789819371,0.023983376768004577
2024,671218,88,0.12676274848406,-0.019395672636827788,0.04148379971238858,0.11568731254335318
2024,671277,78,0.027399823916162358,-0.0490761042333695,-0.0003972048501371672,0.05068931314108094
2024,671289,87,-0.021145065662726725,-0.037858321193115496,0.01446148022025845,0.07012475070216334
2024,671732,73,0.09545707570509648,-0.0334338329449797,0.03523415696685045,0.1216802804288783
2024,671739,97,-0.04363033325180987,-0.06567367325107226,-0.01746079362113223,0.03514676113360321
2024,672275,82,-0.01526760276760275,-0.03586103568806256,0.015303216284823895,0.07209979005494588
2024,672279,60,0.14013505987190203,-0.04615661277500521,0.07502131287297525,0.1690610859728507
2024,672284,68,0.0071163816906889,-0.07056341095646619,-0.005871311029511772,0.06372981806532678
2024,672356,77,-0.04093915343915344,-0.06914032126245911,-0.00805853764333192,0.0534324309212072
2024,672386,82,-0.01588711372944751,-0.08078654410015196,-0.022871113190979286,0.016454117088599396
2024,672515,80,-0.00027484812383815616,-0.0621171387397732,-0.01612791947052611,0.02378713909554575
2024,672580,98,-0.03171314353031479,-0.047930116432985614,0.001066257056222597,0.05898257014076219
2024,672640,70,-0.0312637362637363,-0.07427615937521598,-0.00775152712554289,0.1451298701298701
2024,672695,80,0.020723516176386347,-0.07482044240523669,-0.02714094288327984,0.020129693491835195
2024,672761,80,0.006999869700724026,-0.04907087354518146,0.011965400778220003,0.07144917753906516
2024,672820,74,0.05426001595162358,-0.017332956499076374,0.044082254412381255,0.15393757159221078
2024,673237,95,0.041114856684844214,-0.05516448406677482,-0.004267887909143564,0.0506903139608334
2024,673357,89,-0.08049055524438575,-0.06901260504201678,-0.021510281692405264,0.02393572901476909
2024,673490,94,-0.001976158859394672,-0.05516448406677482,-0.009027199123757046,0.04218995960436239
2024,673548,100,0.012791014421545455,-0.06440760294961762,-0.014706600222414101,0.02739893642176438
2024,673962,91,0.018859392919901186,-0.0677097081480506,-0.010695388285209273,0.04561507084585664
2024,676059,88,0.0032552656013292713,-0.04074424586563774,0.01883615154723345,0.07400295258579831
2024,676356,84,-0.03769696969696973,-0.07189696934836515,-0.01795157150202431,0.02683947471943532
2024,676369,81,-0.07740051970618816,-0.09294560919998418,-0.034232180117116484,0.012273030784462624
2024,676391,61,0.004725616903272556,-0.06941699013349575,-0.00805853764333192,0.04783579161345749
2024,676475,62,0.028062796136740897,-0.04423117655911074,0.007750813329816197,0.060487429194850395
2024,676609,85,-0.021924401740391564,-0.057630525407338096,-0.004584704312820015,0.042472056166974304
2024,676694,67,-0.019631497246423935,-0.042577940896435074,0.008067424609537133,0.0641548662367386
2024,676801,86,-0.07713023168204086,-0.089792922201824,-0.03272240318955044,0.021777070403464105
2024,676914,75,-0.16836226203807392,-0.14158163265306128,-0.060145059838509374,0.009125205950553114
2024,677008,63,-0.06515151515151513,-0.06914032126245911,-0.01304004297664868,0.05954071341732986
2024,677587,80,-0.006630174256656074,-0.06690844072828128,-0.003277506259927565,0.07258646237694849
2024,677588,80,0.005648395721925159,-0.02202775947840746,0.031294472427095155,0.1168765943877551
2024,677594,96,-0.026580763907196214,-0.08332765374481915,-0.031519511447925586,0.01798830557055786
2024,677649,64,-0.03533585044197429,-0.07879518072289154,-0.018316525130450456,0.03845926035612485
2024,677800,78,-0.05382513661202187,-0.08858857915177232,-0.034618058417994924,0.03700201937490294
2024,677870,73,0.05196208902131394,-0.06941699013349575,-0.001972471805842202,0.061873315363881354
2024,677942,74,-0.062384294522149886,-0.04574384771464307,0.017839055061426468,0.07786310553485398
2024,677951,97,0.09020025723634478,-0.04564545093489758,0.012273030784462624,0.060731220094413896
2024,678009,75,0.03645047762694825,-0.07932743662539302,-0.026389924694065037,0.03171937972616812
2024,678246,63,-0.05458765319327091,-0.044638965716181644,0.019682944024557003,0.08017115709020617
2024,678554,77,-0.06398221343873517,-0.06542327944167187,-0.001972471805842202,0.052430004763918514
2024,678662,93,0.03926120372928882,-0.04960410487527461,0.018057252583841166,0.07536747705785057
2024,678877,65,0.0285111258469547,-0.037858321193115496,0.02155609451895124,0.09009501097736386
2024,678882,81,0.023305954825461994,-0.0649321524413437,-0.0066141864772319425,0.06501223144610035
2024,679032,75,-0.06790423396295286,-0.089792922201824,-0.03195580259238456,0.021777070403464105
2024,679529,99,-0.014435661508884534,-0.06550979673336538,-0.0147634391183179,0.039709191291538215
2024,679845,64,-0.1308617372182518,-0.09036754507628297,-0.03516602274951364,0.013669382752519166
2024,680118,61,-0.014034287423889846,-0.07879518072289154,-0.009375000000000022,0.060735785953177246
2024,680474,66,-0.007339777183818119,-0.03811869222788156,0.015186604890609912,0.07012475070216334
2024,680700,83,-0.038773935918757774,-0.06071517924734196,-0.009944138515302403,0.042489335268607986
2024,680718,71,0.022825035621390766,-0.05394096794158637,0.007266867835228175,0.06501223144610035
2024,680757,103,0.016748134456482933,-0.06941699013349575,-0.017108678167856883,0.034972679784643024
2024,680776,103,0.06392976863591693,-0.05910694699067798,-0.008401321904368486,0.04302278799856374
2024,680777,85,-0.025336826822853042,-0.06022047866481328,-0.006992141338721669,0.04464233607719398
2024,680869,93,-0.07984041409280007,-0.0799404018747022,-0.03561123569473651,0.0216747778594365
2024,680977,101,-0.014359448859799506,-0.07171864820036883,-0.018501062213583497,0.026051079532687094
2024,681082,79,-0.009975669682285304,-0.07189696934836515,-0.017108678167856883,0.028385675720042025
2024,681146,83,0.11675748511062606,-0.045232338846717124,0.014611363736004634,0.08466404886561951
2024,681297,70,0.06664192949907238,-0.018253039987419395,0.04302278799856374,0.1294468810916179
2024,681351,82,-0.01832432363839398,-0.056223989567377064,-0.010617801980015773,0.029545260866771172
2024,681393,89,-0.01853148066933602,-0.06227253402310401,0.01505447909191221,0.07186310189856077
2024,681481,72,0.04253297134677908,-0.06557274109135686,-0.016864760073953988,0.03886703186447671
2024,681546,75,-0.21346791432186007,-0.18962703962703964,-0.058745187018701905,0.0044887802452101555
2024,681624,93,0.013869938350994204,-0.037858321193115496,0.015303216284823895,0.07536747705785057
2024,681807,69,0.024478262068205026,-0.06914032126245911,-0.017408364045658986,0.03755785490114549
2024,682177,73,-0.030455547593402965,-0.04074424586563774,0.01714380457610254,0.07209979005494588
2024,682622,88,-0.10423925667828104,-0.1007660455486542,-0.03586949620646962,0.026019588953114958
2024,682626,82,0.007266537638878023,-0.08326389126653994,-0.03062699554181686,0.03886703186447671
2024,682641,94,-0.01056129032258063,-0.06699232913946529,-0.014342435475962978,0.03557680956294722
2024,682657,94,-0.042626718764574134,-0.04574384771464307,0.005766003271399811,0.07605820203980962
2024,682829,88,0.027579868054352807,-0.0487044127188645,0.012305394117771623,0.07224054583628718
2024,682928,100,0.010451452123865945,-0.03884482962251329,0.015186604890609912,0.09574933077171843
2024,682985,93,0.027459215227984557,-0.05516448406677482,-0.008696229652045917,0.03845926035612485
2024,682998,103,-0.0337364225382068,-0.08332765374481915,-0.02871747519675777,0.017433827483403053
2024,683002,100,0.03401661544660206,-0.058745187018701905,-0.009647761859188086,0.04464233607719398
2024,683011,96,-0.007830079230333908,-0.05542327944167186,-0.002139224335200307,0.06499019076819906
2024,683146,82,0.0032370024282573073,-0.04615661277500521,0.012779150197628542,0.07951261799422554
2024,683734,89,-0.007877703015540638,-0.08332765374481915,-0.031801285186587536,0.024812965594101843
2024,683737,90,0.0973021442495127,-0.017332956499076374,0.042822334593415834,0.1294468810916179
2024,686217,92,-0.011614767892794864,-0.07427892921403387,-0.02153668581650403,0.042322930595823205
2024,686469,93,-0.03283248916116854,-0.07019872813990458,-0.021297635486509536,0.01883615154723345
2024,686527,57,-0.017618621688389124,-0.04074424586563774,0.01860418590432178,0.07275942064727942
2024,686668,84,0.0561513329489608,-0.040665746272640024,0.02220788432763099,0.08970298690163382
2024,686676,67,0.07684326376986925,-0.008438392492860047,0.07803196347031968,0.1690610859728507
2024,686681,82,0.03745040464252847,-0.05815839234956882,-0.0017237715404768705,0.05363286066948646
2024,686780,69,0.03799913157556195,-0.06227253402310401,-0.001972471805842202,0.06501223144610035
2024,686797,95,-0.04099453485652815,-0.06227253402310401,0.0013510635598412146,0.0760782434619644
2024,686823,75,-0.03744725868260679,-0.07171864820036883,-0.017418415168415358,0.026287591399868693
2024,687231,70,-0.0156010777389331,-0.06690844072828128,-0.002773087071240077,0.06527092182298247
2024,687263,82,0.038994139698206365,-0.06771045499442802,-0.019395672636827788,0.042472056166974304
2024,687363,80,-0.0011881222733460817,-0.06901260504201678,-0.00462199739038982,0.06501223144610035
2024,687401,66,0.12643939393939393,-0.015500000000000014,0.07502131287297525,0.1690610859728507
2024,687462,86,0.01771186440677963,-0.05542327944167186,-0.003948639904965245,0.04698021649869355
2024,687597,85,-0.02662671876457412,-0.05024588004613334,0.009266753650157444,0.06540573766387858
2024,689172,70,0.030759468957438474,-0.016788080222456453,0.03604854854854858,0.1168765943877551
2024,690993,85,0.03798321031344004,-0.05411348996588894,-5.0383751400429055e-06,0.06499019076819906
2024,691016,64,0.1423134909055539,-0.021297635486509536,0.041215998507665164,0.13106307866517702
2024,691023,74,-0.05090004105090312,-0.09036754507628297,-0.041301492216007096,0.008026793148575628
2024,691026,80,0.0893793793793794,-0.04423117655911074,0.02258359341056182,0.09670910077610473
2024,691406,90,0.016235632183908055,-0.03440878668804864,0.02413646898600108,0.09260109630217994
2024,691718,73,0.1564366172000715,-0.015500000000000014,0.09620884669437021,0.3020833333333333
2024,693304,94,0.030051140514652186,-0.03440878668804864,0.02220788432763099,0.08520529401799343
2024,694192,91,0.07169613238846573,-0.048819783155770846,0.009266753650157444,0.06952882374769936
2024,694384,85,-0.02055984555984558,-0.08078654410015196,-0.028560497369679583,0.024565729085114008
2024,694388,73,-0.02662671876457412,-0.06729195224188966,-5.0383751400429055e-06,0.06591913323122796
2024,694497,92,-0.23395752895752897,-0.14158163265306128,-0.04876209793731767,0.016373526663149483
2024,694671,96,0.05045661456875922,-0.05098354878351297,0.0013510635598412146,0.07502131287297525
2024,695578,94,0.07837328123542592,-0.03440878668804864,0.022893872661888026,0.09260109630217994
2024,696100,68,0.03020729270729272,-0.04574384771464307,0.01631008995927971,0.09398556688718313
2024,696285,79,-0.018452357544535725,-0.06542327944167187,-0.01612791947052611,0.03793133764339558
2024,700250,87,-0.08175492389277925,-0.03716714589829523,0.022975693814620002,0.10560949512562418
2024,700932,69,0.04923535020094311,-0.07286914765906366,-0.00466672896656839,0.06501223144610035
2024,701538,78,0.06756767132022695,-0.03756243916262023,0.014313562663591295,0.06248161928615786
2024,702358,84,-0.08218227432012967,-0.057630525407338096,0.0003698566805362402,0.061155993773786166
2024,702616,84,-0.029986933818337558,-0.04262778427140573,0.017433827483403053,0.07275942064727942
2024,807799,83,-0.0010879178744702123,-0.08248760713255926,-0.03176453980801808,0.016533589650607028
2024,808982,99,-0.06532728373632554,-0.04074424586563774,0.012779150197628542,0.07502131287297525
