season,pitcher,bf_22g,ros_k_rate,q10,q50,q90
2025,445276,88,0.2602739726027397,0.16666666666666666,0.23333333333333334,0.30386740331491713
2025,455119,77,0.20833333333333334,0.1989795918367347,0.2641509433962264,0.35570469798657717
2025,458677,74,0.27941176470588236,0.20279720279720279,0.2642857142857143,0.35570469798657717
2025,472610,93,0.1925925925925926,0.15315315315315314,0.2222222222222222,0.2980769230769231
2025,489446,78,0.21649484536082475,0.22277227722772278,0.3023255813953488,0.4177215189873418
2025,518585,99,0.3333333333333333,0.22389902780146687,0.30714285714285716,0.43478260869565216
2025,519151,89,0.17045454545454544,0.16012833278017485,0.22580645161290322,0.30246913580246915
2025,547184,93,0.1917808219178082,0.125,0.21739130434782608,0.2980769230769231
2025,547973,79,0.38926174496644295,0.22972972972972974,0.2887323943661972,0.3939393939393939
2025,552640,93,0.3652173913043478,0.14906832298136646,0.21468926553672316,0.2878787878787879
2025,571946,92,0.32978723404255317,0.1897810218978102,0.25555555555555554,0.33519553072625696
2025,571948,95,0.19696969696969696,0.14814814814814814,0.22099447513812154,0.30303030303030304
2025,572955,80,0.2360248447204969,0.208955223880597,0.27380952380952384,0.35714285714285715
2025,573124,77,0.25,0.18181818181818182,0.24175824175824176,0.3188405797101449
2025,573204,75,0.2605633802816901,0.17714285714285713,0.24347826086956523,0.3188405797101449
2025,592094,92,0.23595505617977527,0.21739130434782608,0.28097587719298245,0.35570469798657717
2025,592155,82,0.22580645161290322,0.19101123595505617,0.25555555555555554,0.34615384615384615
2025,592426,75,0.1736111111111111,0.13709677419354838,0.22580645161290322,0.30246913580246915
2025,592454,91,0.1590909090909091,0.18617021276595744,0.2553191489361702,0.31451612903225806
2025,592773,79,0.22727272727272727,0.18604651162790697,0.24444444444444444,0.32
2025,592779,78,0.20987654320987653,0.23529411764705882,0.30198019801980197,0.3939393939393939
2025,593576,63,0.2459016393442623,0.20408163265306123,0.25949367088607594,0.35570469798657717
2025,595014,87,0.15789473684210525,0.2080536912751678,0.2682926829268293,0.3470319634703196
2025,595928,108,0.24242424242424243,0.10152284263959391,0.1875,0.27419354838709675
2025,596001,107,0.2261904761904762,0.11764705882352941,0.208955223880597,0.2878787878787879
2025,596133,85,0.2768361581920904,0.1951219512195122,0.2608695652173913,0.3380281690140845
2025,605177,72,0.28169014084507044,0.18518518518518517,0.24175824175824176,0.31543624161073824
2025,605447,87,0.22,0.19594594594594594,0.26288659793814434,0.35570469798657717
2025,606160,94,0.225,0.18604651162790697,0.23863636363636365,0.32919254658385094
2025,606303,81,0.25,0.14906832298136646,0.2222222222222222,0.2857142857142857
2025,608032,97,0.1907514450867052,0.13709677419354838,0.21428571428571427,0.29545454545454547
2025,620454,110,0.2,0.10569105691056911,0.19444444444444445,0.26865671641791045
2025,621051,88,0.20915032679738563,0.18181818181818182,0.24242424242424243,0.31543624161073824
2025,621053,89,0.21518987341772153,0.18857142857142858,0.24175824175824176,0.3103448275862069
2025,621242,90,0.39644970414201186,0.22439024390243903,0.2887323943661972,0.3958333333333333
2025,621366,81,0.25,0.17333333333333334,0.23076923076923078,0.3103448275862069
2025,621381,81,0.2571428571428571,0.21428571428571427,0.27692307692307694,0.35570469798657717
2025,622554,86,0.3050847457627119,0.21,0.2785714285714286,0.3691275167785235
2025,623352,93,0.36283185840707965,0.23529411764705882,0.31683168316831684,0.43478260869565216
2025,628452,93,0.29310344827586204,0.16806722689075632,0.24025974025974026,0.3103448275862069
2025,640448,94,0.2589928057553957,0.16176470588235295,0.22580645161290322,0.2978723404255319
2025,641329,78,0.28426395939086296,0.21025641025641026,0.2785714285714286,0.35714285714285715
2025,641401,100,0.2871287128712871,0.11904761904761904,0.2,0.2845528455284553
2025,641755,101,0.25120772946859904,0.18181818181818182,0.234375,0.30714285714285716
2025,641941,83,0.3048128342245989,0.21025641025641026,0.2774566473988439,0.35135135135135137
2025,642100,74,0.31952662721893493,0.20614035087719298,0.28169014084507044,0.35570469798657717
2025,642207,86,0.3699421965317919,0.22641509433962265,0.2872340425531915,0.39869281045751637
2025,642397,84,0.26153846153846155,0.17391304347826086,0.2375,0.304
2025,642528,101,0.08823529411764706,0.12389380530973451,0.21428571428571427,0.2878787878787879
2025,642585,93,0.4489795918367347,0.22641509433962265,0.28865979381443296,0.39869281045751637
2025,642701,81,0.23036649214659685,0.16417910447761194,0.23493975903614459,0.3082191780821918
2025,643338,84,0.14814814814814814,0.17714285714285713,0.24444444444444444,0.30538922155688625
2025,643410,80,0.18571428571428572,0.22277227722772278,0.2774566473988439,0.3465909090909091
2025,643511,76,0.13452914798206278,0.14906832298136646,0.21468926553672316,0.3028595817328211
2025,650556,91,0.38349514563106796,0.22018348623853212,0.2807017543859649,0.35135135135135137
2025,650893,107,0.1875,0.10588235294117647,0.19815668202764977,0.26865671641791045
2025,655889,86,0.17142857142857143,0.125,0.21428571428571427,0.2878787878787879
2025,656186,95,0.19230769230769232,0.15942028985507245,0.22641509433962265,0.30303030303030304
2025,656464,94,0.2222222222222222,0.18333333333333332,0.23529411764705882,0.30303030303030304
2025,656546,93,0.2564102564102564,0.22972972972972974,0.28662420382165604,0.35135135135135137
2025,656730,79,0.35398230088495575,0.1896551724137931,0.25555555555555554,0.32989690721649484
2025,656945,82,0.22875816993464052,0.19230769230769232,0.26288659793814434,0.345679012345679
2025,656986,104,0.2631578947368421,0.19594594594594594,0.2727272727272727,0.3380281690140845
2025,657044,96,0.1875,0.12,0.2,0.2727272727272727
2025,657097,100,0.23952095808383234,0.1592920353982301,0.22580645161290322,0.30246913580246915
2025,657571,83,0.19680851063829788,0.16030534351145037,0.2375,0.30246913580246915
2025,657612,86,0.13114754098360656,0.07142857142857142,0.16806722689075632,0.2564102564102564
2025,657649,81,0.26595744680851063,0.14814814814814814,0.2119205298013245,0.27807486631016043
2025,660825,110,0.30049261083743845,0.12389380530973451,0.21428571428571427,0.2980769230769231
2025,660853,96,0.21081081081081082,0.18604651162790697,0.24670329670329672,0.31451612903225806
2025,660896,115,0.23076923076923078,0.18181818181818182,0.23958333333333334,0.31137724550898205
2025,661395,86,0.2736318407960199,0.21428571428571427,0.27692307692307694,0.3470319634703196
2025,661403,94,0.2336448598130841,0.18840579710144928,0.25555555555555554,0.3283582089552239
2025,662253,82,0.31976744186046513,0.22277227722772278,0.2849740932642487,0.3939393939393939
2025,663158,79,0.2789473684210526,0.20279720279720279,0.2608695652173913,0.35185185185185186
2025,663423,109,0.19718309859154928,0.11764705882352941,0.21,0.28494514719078357
2025,663455,87,0.2777777777777778,0.1896551724137931,0.2554347826086957,0.3333333333333333
2025,663574,87,0.26635514018691586,0.16312056737588654,0.2383177570093458,0.31451612903225806
2025,663687,131,0.22602739726027396,0.16310347927717345,0.2222222222222222,0.2857142857142857
2025,663767,97,0.20238095238095238,0.14906832298136646,0.22099447513812154,0.30246913580246915
2025,663893,87,0.2843601895734597,0.17543859649122806,0.2441860465116279,0.3273542600896861
2025,664076,80,0.3496932515337423,0.2205378044922493,0.2845528455284553,0.35135135135135137
2025,664126,89,0.23870967741935484,0.19330808080808085,0.2597402597402597,0.3351063829787234
2025,664192,94,0.15492957746478872,0.12121212121212122,0.21428571428571427,0.2866666666666667
2025,664199,91,0.25,0.15942028985507245,0.22580645161290322,0.30303030303030304
2025,664208,86,0.3353658536585366,0.20612933086485058,0.2616279069767442,0.3470319634703196
2025,664854,98,0.25806451612903225,0.18840579710144928,0.25,0.31794871794871793
2025,665660,113,0.23943661971830985,0.2,0.27,0.3404255319148936
2025,666374,81,0.3135593220338983,0.2080536912751678,0.26153846153846155,0.3465909090909091
2025,666661,86,0.22388059701492538,0.17714285714285713,0.24,0.3188405797101449
2025,666808,77,0.2736318407960199,0.18823529411764706,0.2463768115942029,0.3162518052841732
2025,666974,76,0.1875,0.2018348623853211,0.25949367088607594,0.35185185185185186
2025,667297,95,0.22580645161290322,0.18617021276595744,0.2554347826086957,0.3181818181818182
2025,667463,94,0.125,0.10569105691056911,0.1794871794871795,0.26865671641791045
2025,668390,109,0.2222222222222222,0.10714285714285714,0.20603015075376885,0.27
2025,668674,76,0.18497109826589594,0.16417910447761194,0.24175824175824176,0.31451612903225806
2025,668933,114,0.2,0.15942028985507245,0.22018348623853212,0.2956295725837506
2025,668941,77,0.24022346368715083,0.1592920353982301,0.22641509433962265,0.30246913580246915
2025,669062,81,0.1702127659574468,0.17391304347826086,0.2383177570093458,0.3103448275862069
2025,669093,80,0.34375,0.22556390977443608,0.2887323943661972,0.3931034482758621
2025,669276,80,0.3010752688172043,0.1951219512195122,0.2642857142857143,0.35135135135135137
2025,669371,101,0.19285714285714287,0.16666666666666666,0.23036649214659685,0.29545454545454547
2025,669622,90,0.20869565217391303,0.13709677419354838,0.21025641025641026,0.2868936170212769
2025,669674,108,0.14814814814814814,0.11904761904761904,0.21428571428571427,0.2980769230769231
2025,669711,88,0.1875,0.18181818181818182,0.24864864864864866,0.31451612903225806
2025,669724,112,0.1554054054054054,0.10152284263959391,0.17333333333333334,0.2558139534883721
2025,670036,81,0.2620689655172414,0.16871103280021688,0.24347826086956523,0.31521739130434784
2025,670167,77,0.22340425531914893,0.1926605504587156,0.2597402597402597,0.35570469798657717
2025,670280,81,0.3567251461988304,0.2080536912751678,0.2616279069767442,0.35570469798657717
2025,670955,92,0.36796536796536794,0.16312056737588654,0.23529411764705882,0.30246913580246915
2025,670970,85,0.26865671641791045,0.13709677419354838,0.20634920634920634,0.2857142857142857
2025,671131,134,0.19289340101522842,0.11764705882352941,0.21,0.28662420382165604
2025,671922,90,0.3459715639810427,0.21,0.28,0.3617021276595745
2025,672282,116,0.3355263157894737,0.1896551724137931,0.25,0.31543624161073824
2025,672391,87,0.2616822429906542,0.18181818181818182,0.2441860465116279,0.32075471698113206
2025,672578,109,0.20212765957446807,0.10810810810810811,0.2,0.275
2025,672841,114,0.1461187214611872,0.12121212121212122,0.22018348623853212,0.31521739130434784
2025,673513,89,0.1912568306010929,0.21,0.2774566473988439,0.3533834586466165
2025,674285,116,0.17142857142857143,0.10152284263959391,0.1875,0.2619047619047619
2025,674444,85,0.17307692307692307,0.16666666666666666,0.23958333333333334,0.304
2025,675848,112,0.2684563758389262,0.1746031746031746,0.23626373626373626,0.3147702834799612
2025,676130,132,0.21052631578947367,0.14814814814814814,0.2206896551724138,0.29545454545454547
2025,676254,88,0.2303370786516854,0.18181818181818182,0.25287356321839083,0.31543624161073824
2025,676395,69,0.255,0.1794871794871795,0.2529411764705882,0.3188405797101449
2025,676534,89,0.23952095808383234,0.16417910447761194,0.23125,0.30246913580246915
2025,676617,112,0.18181818181818182,0.1897810218978102,0.25280898876404495,0.34615384615384615
2025,676661,103,0.14925373134328357,0.10152284263959391,0.18840579710144928,0.2631578947368421
2025,676684,95,0.25925925925925924,0.2,0.26136363636363635,0.336283185840708
2025,676755,101,0.15463917525773196,0.2,0.26666666666666666,0.35714285714285715
2025,677955,100,0.27586206896551724,0.14906832298136646,0.21468926553672316,0.28846153846153844
2025,678020,95,0.2077922077922078,0.17543859649122806,0.24347826086956523,0.32460732984293195
2025,678226,92,0.2112676056338028,0.18518518518518517,0.24615384615384617,0.32
2025,678495,83,0.3017241379310345,0.21212121212121213,0.2857142857142857,0.35570469798657717
2025,678606,104,0.22272727272727272,0.13709677419354838,0.20634920634920634,0.27419354838709675
2025,678692,108,0.3333333333333333,0.17543859649122806,0.24342105263157895,0.32919254658385094
2025,679358,109,0.21739130434782608,0.16299559471365638,0.21904761904761905,0.29545454545454547
2025,679775,84,0.06451612903225806,0.16176470588235295,0.23076923076923078,0.304
2025,680689,110,0.14516129032258066,0.10569105691056911,0.19815668202764977,0.2866666666666667
2025,680767,86,0.23076923076923078,0.1693548387096774,0.23115577889447236,0.30386740331491713
2025,681006,103,0.25,0.16363636363636364,0.22702702702702704,0.304
2025,681676,98,0.27906976744186046,0.18333333333333332,0.23563218390804597,0.31026416616253283
2025,681869,103,0.16666666666666666,0.15151515151515152,0.22580645161290322,0.30303030303030304
2025,681870,83,0.358974358974359,0.23529411764705882,0.3028169014084507,0.39869281045751637
2025,681892,115,0.3235294117647059,0.11764705882352941,0.21,0.29545454545454547
2025,681911,76,0.32051282051282054,0.22727272727272727,0.2978723404255319,0.3939393939393939
2025,681982,113,0.25268817204301075,0.16363636363636364,0.23076923076923078,0.30303030303030304
2025,682120,78,0.23275862068965517,0.18333333333333332,0.2383177570093458,0.31451612903225806
2025,682254,77,0.3106060606060606,0.22631578947368422,0.28865979381443296,0.3939393939393939
2025,682842,84,0.29767441860465116,0.2,0.26666666666666666,0.3691275167785235
2025,683232,74,0.20666666666666667,0.18181818181818182,0.24444444444444444,0.31543624161073824
2025,683769,79,0.23469387755102042,0.1875,0.24725274725274726,0.330188679245283
2025,686580,82,0.18181818181818182,0.17391304347826086,0.24347826086956523,0.30952380952380953
2025,687330,88,0.21686746987951808,0.12,0.2,0.2849162011173184
2025,687863,88,0.36363636363636365,0.18181818181818182,0.2564102564102564,0.32558139534883723
2025,687911,80,0.2358974358974359,0.2119205298013245,0.2736842105263158,0.35570469798657717
2025,688642,103,0.17647058823529413,0.12389380530973451,0.21428571428571427,0.28484848484848485
2025,689147,80,0.25806451612903225,0.17543859649122806,0.24444444444444444,0.3283582089552239
2025,689254,82,0.26865671641791045,0.17543859649122806,0.234375,0.3103448275862069
2025,689266,95,0.16666666666666666,0.16326530612244897,0.22641509433962265,0.304
2025,689690,114,0.1282051282051282,0.16118096093399195,0.2383177570093458,0.31543624161073824
2025,693312,128,0.3076923076923077,0.12987012987012986,0.2222222222222222,0.29545454545454547
2025,694037,94,0.29508196721311475,0.1991836734693878,0.26490066225165565,0.35185185185185186
2025,695243,94,0.45390070921985815,0.22857142857142856,0.31645569620253167,0.44761904761904764
2025,695445,98,0.26,0.16666666666666666,0.23493975903614459,0.30994152046783624
2025,820862,89,0.23809523809523808,0.2,0.27906976744186046,0.35135135135135137
